dtime,value
1775159765.210052,0.13401710987091064
1775160110.488472,0.33720773458480835
1775160714.094738,0.5015947222709656
1775160720.4708748,0.8566209077835083
1775160726.6939678,0.8897532820701599
1775160733.31901,0.6659876108169556
1775160739.732142,0.6726883053779602
1775160745.757044,0.7732656598091125
1775160751.932054,0.5529149770736694
1775160758.085022,0.7201714515686035
1775160764.165483,0.7675127387046814
1775160783.583127,0.7215182781219482
1775160789.898808,0.8402928709983826
1775160796.205688,0.8431819677352905
1775160802.6257899,0.7645790576934814
1775160808.942035,0.8986475467681885
1775160814.987477,0.7541728615760803
1775160820.750268,0.7601702213287354
1775160826.986376,0.7576899528503418
1775160833.475011,0.7292908430099487
1775160839.7770848,0.8543986678123474
1775160862.371042,0.8248409628868103
1775160868.770132,0.7207635045051575
1775160874.954367,0.6815601587295532
1775160881.2459788,0.8436161279678345
1775160887.424284,0.7312403917312622
1775160893.487247,0.9015744924545288
1775160899.698224,0.8449115753173828
1775160905.503411,0.6806648373603821
1775160911.780829,0.7656433582305908
1775160917.955779,0.7400453686714172
1775160945.436456,0.6299974918365479
1775160952.060556,0.7552852630615234
1775160958.416058,0.6654088497161865
1775160964.940076,0.6287174224853516
1775160971.179082,0.6574664115905762
1775160977.1244202,0.7824280261993408
1775160983.06415,0.6883430480957031
1775160989.12377,0.6507916450500488
1775160994.968758,0.7705113887786865
1775161001.217078,0.6814951300621033
1775161031.622298,0.772702157497406
1775161037.887406,0.7222347259521484
1775161043.80209,0.5728470087051392
1775161049.6245928,0.8041860461235046
1775161056.364461,0.8135251402854919
1775161062.74761,0.7031145691871643
1775161068.831075,0.6686089038848877
1775161075.068651,0.6982494592666626
1775161080.989263,0.538652241230011
1775161087.137488,0.7655358910560608
1775161866.36479,0.24219757318496704
1775161873.0361369,0.8065496683120728
1775161879.4768481,0.8499510288238525
1775161885.671057,0.9823380708694458
1775161892.158535,0.8480353355407715
1775161898.088414,0.734729528427124
1775161904.212797,0.8127024173736572
1775161910.6423419,0.8596624135971069
1775161916.9674911,0.6651462316513062
1775161933.1183538,0.6613279581069946
1775161939.3091211,0.8244479894638062
1775161945.778545,0.8484400510787964
1775161952.379748,0.8406678438186646
1775161958.630827,0.8062484860420227
1775161964.928642,0.8272249102592468
1775161970.87143,0.8865492343902588
1775161977.179872,0.9005606174468994
1775161983.4034061,0.8934124112129211
1775161989.730315,0.694373607635498
1775162004.539367,0.7458462119102478
1775162011.072663,0.805919349193573
1775162017.3205252,0.8582772016525269
1775162023.3486788,0.6921534538269043
1775162029.3470452,0.5946412086486816
1775162035.520651,0.8830615878105164
1775162041.5753868,0.7362465858459473
1775162047.343307,0.8675663471221924
1775162053.524939,0.7894134521484375
1775162059.9388459,0.8165529370307922
1775162076.3620028,0.7908755540847778
1775162082.3977861,0.8574306964874268
1775162088.134699,0.9025953412055969
1775162094.270078,0.7100898623466492
1775162100.978278,0.6507371664047241
1775162257.408027,0.20698070526123047
1775162263.825532,0.7148547768592834
1775162270.204662,0.7388215661048889
1775162276.6538439,0.968155026435852
1775162283.147201,0.8988937735557556
1775162289.198312,0.7055917978286743
1775162295.583267,0.7034569978713989
1775162301.8793511,0.7397586107254028
1775162308.52491,0.6597260236740112
1775162323.805773,0.8404247164726257
1775162329.814163,0.8644969463348389
1775162336.0202181,0.6452244520187378
1775162342.420806,0.8001790642738342
1775162348.488898,0.8810160160064697
1775162355.02913,0.8362469673156738
1775162360.734324,0.8795684576034546
1775162366.7671208,0.786243200302124
1775162372.826679,0.795807421207428
1775162378.874167,0.7768895626068115
1775162393.985653,0.9186143279075623
1775162400.5767622,0.911339282989502
1775162406.352257,0.6587360501289368
1775162412.721418,0.7250552177429199
1775162542.0915399,0.13948267698287964
1775162548.612691,0.6709613800048828
1775162555.0589929,0.9185394048690796
1775162561.629964,0.8996188640594482
1775162568.102994,0.938298761844635
1775162573.990898,0.8819116353988647
1775162580.1633909,0.9373272657394409
1775162586.316282,0.8652230501174927
1775162592.4616199,0.7083197832107544
1775162607.295539,0.5656986236572266
1775162613.775111,0.7609245181083679
1775162620.2570229,0.6689608097076416
1775162627.040952,0.6672639846801758
1775162633.606636,0.5391305685043335
1775162639.634639,0.7024043798446655
1775162645.3880908,0.6082931160926819
1775162651.559381,0.6917033195495605
1775162657.854382,0.5922498106956482
1775162664.430382,0.577538251876831
1775162679.534519,0.7084900736808777
1775162698.8315241,0.12602615356445312
1775162705.103053,0.440779447555542
1775162711.2653189,0.6637880802154541
1775162717.501306,0.8812651038169861
1775162723.9284952,0.9050911068916321
1775162729.756542,0.657954216003418
1775162735.864176,0.742097020149231
1775162741.9593081,0.7643254399299622
1775162748.056461,0.7394165992736816
1775162765.305696,0.6699976325035095
1775162771.6976671,0.8153177499771118
1775162777.9692822,0.7893848419189453
1775162784.5515468,0.6637329459190369
1775163802.133738,0.013744771480560303
1775163802.831042,-0.006181955337524414
1775163803.500627,-0.06691122055053711
1775163835.0060449,0.34488528966903687
1775163955.4181418,0.28933316469192505
1775163962.8372412,0.6473222374916077
1775163970.326289,0.7834731340408325
